"paper","authors","title","position","contribution ID"
"TUXXPLS2","M. Otani, Y. Fukao, T. Mibe, H. Iinuma, Y. Nakazawa, N. Saito, K. Hasegawa, Y. Kondo, T. Morishita, K. Futatsukawa, N. Kawamura, T. Yamazaki, Y. Miyake, K. Shimomura, T. Iijima, Y. Sue, K. Inami, M. Yotsuzuka, K. Ishida, R. Kitamura, H.Y. Yasuda","Negative Muonium Ion Production With a C12A7 Electride Film",1175,1709
"TUXXPLS3","S. Mori, M. Yoshida, D. Sato","The Design Optimization of the Dielectric Assist Accelerating Structure for Better Heat and Gas Transfer",1179,3103
"TUYPLM1","H. Heo, M.-H. Cho, J.H. Han, H.-S. Kang, C. Kim, G. Kim, H.-S. Lee, C.-K. Min, K.-H. Park, H. Yang, M.J. Kim, J.H. Ko, I.H. Nam, C.H. Shim","XFEL Performance Achieved at PAL-XFEL",1182,1412
"TUYPLM2","I. Inoue","Stable and Brilliant Self-Seeded XFEL at SACLA",,1346
"TUYPLM3","P.F. Tavares, E. Al-Dmour, Å. Andersson, J. Breunlin, F.J. Cullinan, E. Mansten, S. Molloy, D.K. Olsson, D. Olsson, M. Sjöström, S. Thorin","Status of the MAX IV Accelerators",1185,1145
"TUYPLS1","A. Faus-Golfe","The Brave New World of Accelerators Applications",,1214
"TUYPLS2","H.S. Xu, L. Gu, Y. He, Z. Qin, Z.G. Wang, Z.J. Wang, L. Yang, J.H. Zhang, X. Zhang, W.-L. Zhan","Development of Accelerator Driven Advanced Nuclear Energy and Nuclear Fuel Recycling",,1219
"TUZPLM1","S. Biedron","Adding Data Science and More Intelligence to Our Accelerator Toolbox",1191,1348
"TUZPLM2","H. Sugimoto, H. Koiso, K. Mori, A. Morita, Y. Ohnishi, M. Tejima","Optics Measurements at SuperKEKB Using Beam Based Calibration for BPM and BBA",1198,1436
"TUZPLS1","J.P. MacArthur, Z. Huang, J. Krzywinski, A.A. Lutman","Microbunch Rotation and Coherent Undulator Radiation From a Kicked Electron Beam",,1278
"TUZPLS2","Y. Jiao, X. Cui, Z. Duan, Y.Y. Guo, P. He, X.Y. Huang, D. Ji, H.F. Ji, C. Li, J.Y. Li, X.Y. Li, C. Meng, Y.M. Peng, Q. Qin, S.K. Tian, J.Q. Wang, N. Wang, Y. Wei, G. Xu, H.S. Xu, F. Yan, C.H. Yu, Y.L. Zhao","Beam Dynamics Study in the HEPS Storage Ring",1203,1361
"TUZZPLM1","G. Azzopardi, A. Muscat, G. Valentino, S. Redaelli, B. Salvachua","Operational Results of LHC Collimator Alignment Using Machine Learning",1208,2058
"TUZZPLM2","S. Tomin, L. Froehlich, M. Scholz","Status of Automated Optimization Procedures at the European XFEL Accelerator",1212,3373
"TUZZPLM3","G.R. White, M.V. Shankar, A.N. Johnson, M.L. Rivers, S. Veseli, G. Shen, K. Shroff, M. Sekoranja, T.M. Cobb, T. Korhonen, D.G. Hickin, H. Junkes, M.G. Konrad, R. Lange, S.M. Hartman, K.-U. Kasemir, M.R. Pearson, K. Vodopivec, L.R. Dalesio, M.A. Davidsaver, D. Zimoch, M.R. Kraimer","The EPICS Software Framework Moves from Controls to Physics",1216,2957
"TUZZPLS1","C. Evain, S. Bielawski, E. Roussel, C. Szwaj, M. Le Parquier, J.B. Brubach, N. Hubert, M. Labat, F. Ribeiro, P. Roy, M.-A. Tordeux","Control of the Micro-Bunching Instability in Storage Rings, Using Control of Chaos Strategy  (Theory and Experiment)",,3199
"TUZZPLS2","R. Auchettl, R.T. Dowd, Y.E. Tan","Beam Dynamics, Injection and Impedance Studies for the Proposed Single Pulsed Nonlinear Injection Kicker at the Australian Synchrotron",1219,2504
"TUZZPLS3","G. Stupakov","New Method of Calculation of the Wake due to Radiation and Space Charge Forces  in Relativistic Beams",1223,1787
"WEPGW001","P. Bennetto","Characterising Injected Beam Dynamics in the Australian Synchrotron Storage Ring",2458,1925
"WEPGW002","R.B. Hogan, S. Chen, A. Michalczyk","Standardising of Application Specific Implementations at the Australian Synchrotron",2460,3879
"WEPGW003","X.R. Resende, F.H. de Sá, G.L. do Prado, L. Liu, A.C.S. Oliveira","High-Level Applications for the Sirius Accelerator Control System",2462,3327
"WEPGW004","A. Beller, D. Bondoux, F. Bouly","Wire Scanner for High Intensity Ion Beam*",2466,2451
"WEPGW006","A. Sengar, X. Goiziou, F. Gomez Serito, C. Koumeir, F. Poirier, F. Haddad","Development of a Beam Loss Monitor and Transverse Beam Dynamics Studies at ARRONAX C70XP Cyclotron",2470,2121
"WEPGW007","V. Kamerdzhiev, I. Bekman, C. Boehme, R. Gebel, B. Lorentz, P. Niedermayer, M. Simon, M. Thelen, R. Modic, ¿. Oven","Progress of the Machine Control Upgrade at COSY/JüLICH",2473,2934
"WEPGW008","M. Dehn, P. Achenbach, I. Beltschikow, O. Corell, P. Gülker, W. Lauth, M. Mauch","Fiber Beam Loss Monitors at MAMI",2477,3276
"WEPGW009","M. Droba, C. Hübinger, O. Meusel, H. Podlech, K.I. Thoma, O.R. Jones, M. Wendt, F. Zimmermann","DEVELOPMENT OF THE ELECTRON BEAM PROBE FOR HADRON SYNCHROTRONS.",2480,2950
"WEPGW010","T. Schmelzer, A. Bernhard, A. Böhm, E. Bründermann, S. Funkner, B. Haerer, I. Kriznar, A. Malygin, S. Marsching, W. Mexner, A.-S. Mueller, M.J. Nasse, G. Niehues, R. Ruprecht, M. Schuh, N.J. Smale, P. Wesolowski, M. Yan","Diagnostics and First Beam Measurements at FLUTE",2484,2883
"WEPGW011","S. Jaster-Merz, R.W. Assmann, F. Burkart, U. Dorda, U. Kraemer, E. Panofski, M. Stanitzki","Development of a Silicon Strip Detector for Novel Accelerators at Sinbad",2487,1869
"WEPGW012","M. Koopmans, F. Armborst, J.G. Hwang, A. Jankowiak, P. Kuske, M. Ries, G. Schiwietz","Vertical Beam Size Measurement Methods at the BESSY II Storage Ring and their Resolution Limits",2491,2804
"WEPGW014","N.M. Lockmann, C. Gerth, P. Peier, B. Schmidt, S. Wesch","A Non-Invasive THz Spectrometer for Bunch Length Characterization at European XFEL",2495,2435
"WEPGW016","B. Kehrer, M. Brosi, E. Bründermann, S. Funkner, A.-S. Mueller, G. Niehues, M.M. Patil, M. Schuh, J.L. Steinmann, L. Rota","Turn-by-Turn Horizontal Bunch Size and Energy Spread Studies at KARA",2498,2798
"WEPGW017","J.L. Steinmann, M. Brosi, M. Caselle, B. Kehrer, M. Martin, A.-S. Mueller, M.M. Patil, P. Schreiber","Continuous Bunch-by-Bunch Reconstruction of Short Detector Pulses",2501,3277
"WEPGW018","M.M. Patil, E. Bründermann, M. Caselle, S. Funkner, B. Kehrer, A.-S. Mueller, G. Niehues, W. Wang, C. Gerth, M. Weber, D.R. Makowski, A. Mielczarek","An Ultra-Fast and Wide-Spectrum Linear Array Detector for High Repetition Rate and Pulsed Experiments",2504,2809
"WEPGW019","A. Rost, T. Galatyuk, J. Adamczewski-Musch, S. Linev, J. Pietraszko, M. Sapinski, M. Traxler","Performance of the CVD Diamond Based Beam Quality Monitoring System in the HADES Experiment at GSI*",2507,3302
"WEPGW020","T. Sieber, D.M. Haider, H. Reeg, M. Schwickert, J. Tan, G. Tranquille, J. Golm, F. Schmidl, P. Seidel, V. Tympel, T. Stoehlker, M. Schmelz, R. Stolz, V. Zakosarenko, H. De Gersem, N. Marsic, W.F.O. Müller","Next Generation Cryogenic Current Comparator (CCC) for nA Intensity Measurement",2510,2856
"WEPGW021","R.J. Steinhagen, R. Baer, A. Franke, A. Krimm, K. Lüghausen, D. Ondreka, A. Schwinn, M. Thieme","Generic Digitization of Analog Signals at FAIR -- First Prototype Results at GSI",2514,3446
"WEPGW022","F. Cioeta, D. Cortis, M. Marongiu, V. Pettinacci, D. Alesini, A. Variola, M. Ciambrella, A. Mostacci","A Numerical Analysis to Choose the Most Performing Optical Transition Radiation Screen",2518,2356
"WEPGW023","F. Fienga, S. Buontempo, M.R. Masullo, Z. Szillasi, F. Giordano, B. Salvant, L. Teofili, N. Beni, W. Zeuner, G. Breglio, A. Irace","Fiber Optic Monitoring System for Beam Induced Heating on High Energy Accelerator's Beam Pipes",,3612
"WEPGW025","V. Martinelli, S. Pioli, C. Vaccarezza, A. Variola, A. Bacci, D. Alesini, M. Ferrario, A. Giribono","High Level Software for Beam 6D Phase Space Characterization",2522,3474
"WEPGW027","H. Aoyagi, Y. Furukawa, S. Takahashi","Evaluation and Reduction of Influence of Filling Pattern on X-Ray Beam Position Monitors for SPring-8",2526,3165
"WEPGW029","T. Fukui, S. Matsubara, K. Okada, M. Yamaga, T. Hara, N. Hosoda, T. Inagaki, H. Maesaka, T. Ohshima, H. Tanaka, T. Hasegawa, O. Morimoto, Y. Tajiri, S. Tanaka, M. Yoshioka","The Design of the Control System for the SACLA/SPring-8 Accelerator Complex to Use the LINAC of SACLA for a Full-Energy Injector of SPring-8",2529,3308
"WEPGW030","Y. Hashimoto, Y. Hori, R. Muto, M. Tomizawa, T. Toyama, M. Uota, M. Murakami, K. Murashima, M. Tachibana, A. Tatami, M. Endo, H. Sakai","Beam Profile Monitor for Slow Extracted Beam Using Multi-Layered Graphene at J-PARC",2532,2784
"WEPGW031","S. Ninomiya, H. Hama, F. Hinode, K. Kanomata, S. Kashiwagi, S. Miura, N. M. Morita, T. Muto, I. Nagasawa, K. Nanbu, H. Saito, K. Takahashi, H. Yamada","Measurement of Cherenkov Diffraction Radiation from a Short Electron Bunches at t-ACTS",2536,3707
"WEPGW032","J. Kamiya, Y. Hikichi, M. Kinsho, K. Okabe, I. Yamada, K. Moriya, N. Ogiwara, K. Wada","Evaluation of 2-D Transverse Beam Profile Monitor Using Gas Sheet at J-PARC LINAC",2539,2919
"WEPGW033","R. Kitamura, N. Hayashi, K. Hirano, Y. Kondo, K. Moriya, H. Oguri, K. Futatsukawa, T. Miyao, M. Otani, S. Kosaka, Y. Nemoto","Development of the Bunch Shape Monitor Using the Carbon-Nano Tube Wire",2543,2222
"WEPGW034","S.W. Jang, E.-S. Kim, H. Hayano","Development of L-band Cavity BPM for STF",2547,3215
"WEPGW036","H. Kaji, T. Obina, Y. Iitsuka, M. Hirose","Archive System of Beam Injection Information at SuperKEKB",2550,2299
"WEPGW037","N. Ogiwara, Y. Hori, I. Yamada, Y. Hikichi, J. Kamiya, M. Kinsho","Development of a Dense Gas Sheet Target for a 2D Beam Profile Monitor",2554,2145
"WEPGW038","M.A. Rehman, H. Iinuma, K. Furukawa, H. Hisamatsu, H. Nakayama, S. Ohsawa, T. Mibe","Beam Control and Monitors for the Spiral Injection Test Experiment",2557,3122
"WEPGW039","K. Sato, Y. Hashimoto, S. Igarashi, Y. Sato, T. Koseki, E. Hamada","Multi-Ribbon Profile Monitor for High Power Proton Beam at J-PARC MR Abort Line",2561,3091
"WEPGW040","T. Uesugi, Y. Fuwa, Y. Ishi, Y. Kuriyama, Y. Mori, H. Okita, K. Suga","Study of Beam Injection Efficiency in the Fixed Field Alternating Gradient Synchrotron at KURNS",2564,3209
"WEPGW041","I. Yamada, N. Ogiwara, Y. Hikichi, J. Kamiya, M. Kinsho","Development of a Gas Distribution Measuring System for Gas Sheet Beam Profile Monitor",2567,1846
"WEPGW042","M. Yotsuzuka, K. Inami, H. Iinuma, Y. Nakazawa, N. Saito, Y. Kondo, R. Kitamura, K. Hasegawa, T. Morishita, K. Futatsukawa, N. Kawamura, M. Otani, T. Yamazaki, T. Mibe, Y. Miyake, K. Shimomura, T. Iijima, Y. Sue, H.Y. Yasuda","Development of the Longitudinal Beam Monitor with High Time Resolution for a Muon LINAC in the J-PARC E34 Experiment",2571,2051
"WEPGW043","L. Wang, M.T. Kang, X. Wu, C.P. Chu, F.Q. Guo, Y.C. He, D.P. Jin, Y.L. Zhang, P. Zhu","Quality Assurance for CSNS Operation",2575,3210
"WEPGW044","Q. Wang, S.M. Jiang, Q. Luo, B.G. Sun","Study on the Influence of Beam Transverse Position on the Cavity Bunch Length Measurement",2578,2155
"WEPGW045","R. Jiang, Y.B. Leng","Application of Clustering by Fast Search and Find of Density Peaks to Beam Diagnostics at SSRF",2581,2636
"WEPGW046","L. Kang, R.H. Liu, X.J. Nie, A.X. Wang, G.Y. Wang, D.H. Zhu, J.X. Chen, H.Y. He, L. Liu, C.J. Ning, J.B. Yu, Y.J. Yu, J.S. Zhang","Key Technologies for Remote Detection of CSNS Radiation Environment",2584,2267
"WEPGW049","B. Gao, Y.B. Leng, X.Y. Xu","Deep Learning Applied for Multi-Slit Imaging Based Beam Size Monitor",2587,2200
"WEPGW050","J.Q. Li, Q.S. Chen, K. Fan, K. Tang","Design and Simulation of A Cavity BPM for HUST Proton Therapy Facility",,2740
"WEPGW051","S.Y. Lu, G. Feng, T. Hu, X.D. Tu, Y.Q. Xiong, P. Yang","Designing of a Solenoid Lens for the Application to a Compact Electron Beam Testing Bench",2591,2626
"WEPGW052","M.W. Wang, X. Guan, P.F. Ma, X.W. Wang, S.X. Zheng, M.T. Qiu, D. Wang, Z.M. Wang","A Rotation Method to Calibrate BPM Electric Offsets",2595,1682
"WEPGW053","J.L. Sun, R.Y. Qiu, T. Yang, J.M. Tian, T.G. Xu, Zh.H. Xu, L. Zeng","Study with Wire Scanner and Beam Loss Monitor at CSNS-LINAC",2598,2210
"WEPGW054","P. Tian, K. Fan, K. Tang","Design for High Resolution Optical System of Beam Spot Detector",,2616
"WEPGW055","D. Wu, T.H. He, P. Li, J. Liu, X. Luo, Q. Pan, L.J. Shan, X. Shen, J. Wang, D.X. Xiao, L.G. Yan, P. Zhang, K. Zhou","Beam Longitudinal  Distribution Reconstructed by GESPAR Method at CAEP THz FEL",2602,3125
"WEPGW056","M.X. Qian, B.G. Sun, L.L. Tang, W.X. Wang, Z.R. Zhou","New Application of Zero-Phasing Technique",,3086
"WEPGW057","T. Wu, B. Gao, L.W. Lai, Y.B. Leng, S.S. Cao, J. Chen, Y.M. Zhou","Design of Stripline BPM for the SHINE Project",2605,2977
"WEPGW058","D.J. Xiao, C.P. Chu, Y.S. Qiao","Orbit Correction With Machine Learning",2608,3107
"WEPGW059","Y. Yuan, P. Li, S.Y. Xu","A Preliminary Feasibility Study of Measurement of Quadrupolar Beam Oscillations at CSNS RCS",2611,2572
"WEPGW060","S.Y. Zhao, M. Li, P. Li, J. Wang, D. Wu, X. Yang","Theoretical Analysis and Experimental Design of Terahertz Single-Pulse Picking based on Plasma Mirror",2613,3121
"WEPGW061","Y.M. Zhou, B. Gao, Y.B. Leng, N. Zhang","Bunch Length Measurement Using Multi-Frequency Harmonic Analysis Method at SSRF",2616,2221
"WEPGW062","D.C. Zhu, J.S. Cao, Y.F. Sui, J.H. Yue","Synchrotron Light Diagnostic Beamline Design for HEPS Storage Ring",2619,2496
"WEPGW063","L. Yu, L. Wang, D.C. Zhu, Y.F. Sui","Fiber-based Cherenkov Beam Loss and Beam Profile Monitor at BEPC II",2622,3094
"WEPGW064","X.Y. Xu, Y.M. Zhou, Y.B. Leng","Machine Learning Application in Bunch Longitudinal Phase Measurement",2625,2223
"WEPGW065","K.H. Gil, H. J. Choi, T.Y. Kim, S. Wi","The Design of a New Kirkpatrick-Baez Mirror System for Microbeams and its Commissioning",,3158
"WEPGW066","Y. M. Kim, H.S. Kim, H.-J. Kwon, Y.G. Song, S.P. Yun","Upgrade of the Low-Flux Proton Beamline for Space Radiation Effects Test Facility at KOMAC",,3285
"WEPGW067","V.M. Borin, G.V. Karpov, O.I. Meshkov, D.N. Shatilov, D.B. Shwartz, M.V. Timoshenko, V.L. Dorokhov","The Study of Beam-Beam Effects on BINP Electron-Positron Colliders",2629,2878
"WEPGW068","V.M. Borin, A.S. Matveev, O.I. Meshkov, O.A. Shevchenko, N.A. Vinokurov, Ya.V. Getmanov, V.L. Dorokhov, A.I. Mickailov","Measurements of Beam Parameters at the Last Track of the ERL-Based Novosibirsk Free Electron Laser",2632,2852
"WEPGW069","Y. Yasuhisa, K. Uchida, F. Amand, R. Hrovatin, M. Pavleski","ITER Gyrotron Fast Controller Development in QST",,3391
"WEPGW070","G. Jansa, R.M. Hoffman, J. Vamosi, N. Lipkowitz, K. Luchini","Controls System for FACET-II Injector at Sector 10 of SLAC Linac",,3762
"WEPGW071","P. Leban, M. Znidarcic, S. Bassanese, G. Brajnik, R. De Monte","Evaluation of a New 500 MHz Digitizer at Elettra and Fermi",2635,3323
"WEPGW072","P. Leban, M. Znidarcic, G. Brajnik, R. De Monte","Evaluation of Pilot-Tone Calibration Based BPM System at Elettra Sincrotrone Trieste",2638,3396
"WEPGW073","J. Horacek, T. Mocek, M. Rehakova, R. Modic, J. Podlipnik, M. Pogacnik","Control System for Lasers at Hilase",2641,2702
"WEPGW074","R. Modic, P. Mekuc, P. Della Faille, D. Vandeplassche","MYRRHA DAQ Development",2645,2692
"WEPGW075","T.F.G. Günzel, U. Iriso, A.A. Nosych","Coupling Impedance Studies of the Current Transformers at ALBA",2647,3435
"WEPGW076","C.S. Derrez, R.A. Baron, R.E. Bebb, E.C. Bergman, I. Dolenc Kittelmann, E.M. Donegani, T. Fay, T.J. Grandsaert, V. Grishin, S. Haghtalab, H. Hassanzadegan, A. Jansson, H. Kocevar, E. Laface, Ø. Midttun, R. Miyamoto, J. Norin, K.E. Rosengren, T.J. Shea, A.G. Sosa, R. Tarkeshian, L. Tchelidze, C.A. Thomas, P. L. van Velze","Initial Performance of the Beam Instrumentation for the ESS IS & LEBT",2650,3142
"WEPGW077","M. Bergamaschi, R. Kieffer, T. Lefevre, S. Mazzoni, K. Lekomtsev, P. Karataev, A. Aryshev, A. Potylitsyn, A. Schloegelhofer","Recent Results using Incoherent Cherenkov Diffraction Radiation for Non-Invasive Beam Diagnostics",2654,2004
"WEPGW078","D. Celeste, E. Bravin, S. Burger, F. Roncarolo","Development and Test of a Beam Imaging System Based on Radiation Tolerant Optical Fiber Bundles",2658,3351
"WEPGW079","J.T.M. Chrin, M. Aiba, J. Snuverink","A Channel Access Software Platform for Beam Dynamics Applications in Scripting Languages",2661,3745
"WEPGW080","X.Y. Liu, M. Bopp, M.M. Dehler, A. Scherer, B.G. Sun","Design of Resonant Stripline BPM for an IR-FEL Project at NSRL",2665,2747
"WEPGW081","E. Fol, J.M. Coello de Portugal, R. Tomas","Unsupervised Machine Learning for Detection of Faulty Beam Position Monitors",2668,2268
"WEPGW082","R. Kieffer, A. Alexopoulos, L. Fosse, M. Gonzalez Berges, T. Marriott-Dodington, H. Guerin, O.R. Jones, J.W. Storey, R. Veness, S. Vlachos, B. Würkner, C. Zamantzas, S.M. Gibson","The Beam Gas Vertex Profile Monitoring Station for HL-LHC",2672,2012
"WEPGW083","S. Srinivasan, P.-A. Duperrex, J.M. Schippers","Quadrated Dielectric-Filled Reentrant Cavity Resonator as a Proton Beam Position Diagnostic",2676,2060
"WEPGW084","B. Würkner, R. Kieffer, A. Alexopoulos, C. Barschel, E. Bravin, G. Bregliozzi, N. Chritin, B. Dehning, M. Ferro-Luzzi, M. Giovannozzi, R. Jacobsson, L.K. Jensen, O.R. Jones, V. Kain, R. Matev, M.N. Rihl, V. Salustino Guimaraes, R. Veness, S. Vlachos, A. Bay, F. Blanc, S. Giani, O. Girard, G.J. Haefeli, P. Hopchev, A. Kuonen, T. Nakada, O. Schneider, M. Tobin, Z. Xu, R. Greim, T. Kirn, S. Schael, M. Wlochal","Measuring Beamsize with the LHC Beam Gas Vertex Detector",2680,1668
"WEPGW085","C.S. Huang, B.Y. Chen, C.K. Kuan, C.H. Kuo, T.Y. Lee, W.Y. Lin, S.Y. Perng, T.C. Tseng, H.S. Wang","Development of Operating Alarm System at TPS",2684,1741
"WEPGW087","W.Y. Lin, B.Y. Chen, C.S. Huang, C.H. Kuo, T.Y. Lee","Control System Studio to Monitor Front End and Beamlines Status as well as Light Source Stability",2687,1745
"WEPGW088","A. Arteche, M. Krupa, T. Lefevre, S.E. Bashforth, I.S. Penman, A. Bosco, S.M. Gibson","Characterisation of Electro-Optic Pickups for High Bandwidth Diagnostics at the High Luminosity LHC",2690,3365
"WEPGW089","D. A. Cooke, M. Cascella, J. Chappell, S. Jolly, F. Keeble, M. Wing, J. Bauche, I. Gorgisyan, S. Mazzoni, R. Alemany-Fernandez, E. Gschwendtner, V. Kain, M.W. Krasny, A.V. Petrenko, P. La Penna, M. Quattri","Calibration of the AWAKE Electron Spectrometer with Electrons Derived from a Partially Stripped Ion Beam",2694,3191
"WEPGW090","J.R. Hunt, C. Carli, B. Dupuy, D. Gamba, J. Resta-López, C.P. Welsch","Emittance Evolution of Low Energy Antiproton Beams in the Presence of Deceleration and Cooling",2697,2327
"WEPGW091","B. Jones, S.A. Fisher, A. Pertica","Beam Loss Control with Scintillating Monitors at ISIS",2701,3702
"WEPGW092","R.L. Ramjiawan, D.R. Bett, P. Burrows, G.B. Christian, C. Perry","Nanosecond-Latency Sub-Micron Resolution Stripline Beam Position Monitor Signal Processor for CLIC",2705,2662
"WEPGW093","A. Salehilashkajani, M. Ady, R. Kersevan, S. Mazzoni, N. Chritin, J. Glutting, O.R. Jones, T. Marriott-Dodington, A. Rossi, G. Schneider, R. Veness, C.P. Welsch, H.D. Zhang, P. Forck, S. Udrea","Commissioning of the Prototype for a New Gas Curtain Beam Profile Monitor Using Beam Induced Fluorescence for HL-LHC",2709,2410
"WEPGW095","J. Wolfenden, E. Mansten, M. Brandin, S. Thorin, T.H. Pacey, R.B. Fiorito, C.P. Welsch, A.G. Shkvarunets, B.S. Kyle","Coherent Transition Radiation Spatial Imaging as a Bunch Length Monitor",2713,2332
"WEPGW096","H.D. Zhang, C.P. Welsch, M. Ady, S. Mazzoni, J. Glutting, O.R. Jones, T. Marriott-Dodington, A. Rossi, G. Schneider, R. Veness, P. Forck, S. Udrea, A. Salehilashkajani","Development of Supersonic Gas-Sheet-Based Beam Profile Monitors",2717,2857
"WEPGW098","J. Bohon, T. Tanaka, A.V. Sumant, J. Smedley, M. Degenhardt, U. Jastrow, A.A. Sorokin, K.I. Tiedtke, P.N. Juranic, E.M. Muller, M. Zou","Towards a Full Gain Curve Diamond Monitor for FEL Beams",,3776
"WEPGW099","V.G. Dudnikov, R.P. Johnson, M. Popovic, R.M. Thurman-Keup, M.A. Cummings","Development of a Beam Halo Monitor",2721,3162
"WEPGW101","Y. Hidaka, B.N. Kosciuk, B. Podobedov, J. Rank, T. Tanabe","A New Orbit Feedforward Table Generation Method for Insertion Devices",2724,3654
"WEPGW102","Y. Hidaka, W.X. Cheng, L. Doom, R.P. Fliller, G. Ganetis, J. Gosman, C. Hetzel, R. A. Hubbard, D. Padrazo Jr, B. Podobedov, J. Rose, T.V. Shaftan, S.K. Sharma, V.V. Smaluk, T. Tanabe, Y. Tian, G.M. Wang, C.H. Yu","Investigation on Mysterious Long-Term Orbit Drift at NSLS-II",2728,3655
"WEPGW103","N. Kuklev, Y.K. Kim, J.D. Jarvis, A.L. Romanov, J.K. Santucci, G. Stancari","Synchrotron Radiation Beam Diagnostics at IOTA - Commissioning Performance and Upgrade Efforts",2732,3565
"WEPGW104","R.J. Michnoff, R.L. Hulsart, J. Dobbins","The CBETA Beam Position Monitor (BPM) System Design and Strategy for Measuring Multiple Simultaneous Beams in the Common Beam Pipe",2736,3518
"WEPGW105","I. Pinayev, Y.C. Jing, D. Kayran, V. Litvinenko, K. Shih, G. Wang, I. Petrushina","Measuring Beam Parameters with Solenoid",2739,2384
"WEPGW106","E. Prebys, T.M. Nguyen, A. Gaponenko, R.J. Hooper, A.S. Dyshkant, D. Hedin, M. Jones","Statistical Measurement of Longitudinal Beam Halo in Fermilab Recycler",2742,3027
"WEPGW108","M.S. Stefani, F.E. Hannon","Transverse Uncorrelated Emittance Diagnostic for Magnetized Electron Beams",2745,3411
"WEPGW109","M.S. Stefani, G.-T. Park","Double Quarter Wave Deflector Cavity Design & Simulation",2749,3416
"WEPGW110","C. Sun, S. De Santis, D. Filippetto, F. Sannibale, C. Steier","Feasibility Study of Beam Profile Measurements Using Interferometer and Diffractometer Techniques for ALS-U",2752,2961
"WEPGW111","C. Sun, Ph. Amstutz, T. Hellert, J.-Y. Jung, S.C. Leemann, J.R. Osborn, M. Placidi, C. Steier, C.A. Swenson, M. Venturini, W. Wan","Design of Booster-to-Accumulator Transfer Line for Advanced Light Source Upgrade",2756,2954
"WEPGW112","A.C.C. Villari, D.B. Crisp, A. Lapierre, S. Nash, T. Summers, Q. Zhao","Energy Calibration of the Rea3 Accelerator by Time-of-Flight Technique*",2760,3703
"WEPGW113","W. Liu, E. Wang","Propose a Non-Destructive Stern-Gerlach Apparatus  for Measuring the Spin Polarization of Electron Beam",2763,2448
"WEPGW114","X. Yang, M. Babzien, B. Bacha, G.L. Carr, W.X. Cheng, L. Doom, M.G. Fedurin, B.N. Kosciuk, J.J. Li, D. Padrazo Jr, T.V. Shaftan, V.V. Smaluk, C. Swinson, L.-H. Yu, Y. Zhu","Interferometric Measurement of Bunch Length of a 3Mev Picocoulomb Electron Beam",2766,2953
"WEPGW115","K. Yonehara, A. Moretti, M.A. Cummings, R.P. Johnson, G.M. Kazakevich","Radiation Robust RF Gas Beam Detector R&D for Intensity Frontier Experiments",2770,3187
"WEPGW116","R. Tomas, J. Dilly, A. Garcia-Tabares, M. Hofer, E.H. Maclean, L. Malina, T. H. B. Persson, F.S. Carlier, J.M. Coello de Portugal, E. Fol, P.K. Skowronski, M.L. Spitznagel, A. Wegscheider, J. Wenninger, D. Esperante Pereira, J. Fuster, D. Gonzalez-Iglesias, R. Hoekstra, J.F. Cardona, Y. Rodriguez","LHC Optics Measurement and Correction Software Progress and Plans",2773,2337
"WEPGW118","A.A. Starostenko, M.V. Arsentyeva, M.F. Blinov, V.V. Gambaryan","Fast Kicker for High Current Beam Manipulation: Experimental Facility",,2912
"WEPGW119","M.V. Arsentyeva, A.M. Barnyakov, A.E. Levichev, D.A. Nikiforov","Development of the W-band Accelerating Structure of Cavities",,3118
"WEPGW120","R.A. Marsh, S.G. Anderson, D.J. Gibson, J. Hall, B. Rusnak","Fluorescence-Based Imaging Diagnostic for High Average Power Deuteron Beam",2777,2019
"WEPGW121","F. Lin, V.S. Morozov, Y. Zhang, Y. Cai, Y.M. Nosochkov","Update on the JLEIC Electron Collider Ring Design",2780,3427
"WEPGW122","V.S. Morozov, Y.S. Derbenev, F. Lin, Y. Zhang, P. Adams, H. Huang, F. Meot, V. Ptitsyn, W.B. Schmidke, Y. Filatov, H. Huang, A.M. Kondratenko, M.A. Kondratenko","EXPERIMENTAL VERIFICATION OF TRANSPARENT SPIN MODE IN RHIC",2783,3508
"WEPGW123","V.S. Morozov, R. Ent, Y. Furletova, F. Lin, T.J. Michalski, R. Rajput-Ghoshal, M. Wiseman, R. Yoshida, Y. Zhang, G.L. Sabbi, Y. Cai, Y.M. Nosochkov, M.K. Sullivan","Full Acceptance Interaction Region Design of JLEIC",2787,3576
"WEPGW124","V.S. Morozov, Y.S. Derbenev, F. Lin, Y. Zhang, P. Adams, H. Huang, F. Meot, V. Ptitsyn, W.B. Schmidke, Y. Filatov, H. Huang, A.M. Kondratenko, M.A. Kondratenko","Spin Response Function for Spin Transparency Mode of RHIC",2791,3584
"WEPMP001","R. Auchettl, Y.E. Tan","Proposed Nonlinear Injection Kicker for the Australian Synchrotron",2300,1735
"WEPMP003","H. Kraft, L. Perrot","Beam Dynamics and Diagnostics for the High Energy Beam Transport Line of MINERVA Project at SCK-CEN",2304,1798
"WEPMP005","S. Appel, S. Reimann","Beam Line Optimization Using Derivative-Free Algorithms",2307,1742
"WEPMP007","R. Muto, Y. Arakaki, T. Kimura, S. Murasugi, M. Okada, K. Okamura, T. Shimogawa, Y. Shirakabe, M. Tomizawa, T. Toyama, E. Yanaoka, A. Matsumura","Current Status of Slow Extraction from J-PARC Main Ring",2311,3050
